iter	Passed	Remaining
7945	13413	3465
7946	13414	3463
7947	13415	3461
7948	13417	3460
7949	13418	3458
7950	13419	3456
7951	13421	3454
7952	13422	3453
7953	13423	3451
7954	13425	3449
7955	13427	3447
7956	13428	3446
7957	13429	3444
7958	13431	3442
7959	13432	3440
7960	13434	3439
7961	13435	3437
7962	13437	3435
7963	13439	3434
7964	13441	3432
7965	13442	3430
7966	13444	3429
7967	13446	3427
7968	13448	3425
7969	13449	3424
7970	13451	3422
7971	13453	3420
7972	13455	3419
7973	13456	3417
7974	13458	3415
7975	13460	3414
7976	13462	3412
7977	13464	3410
7978	13465	3408
7979	13466	3407
7980	13469	3405
7981	13471	3404
7982	13472	3402
7983	13474	3400
7984	13476	3398
7985	13477	3397
7986	13478	3395
7987	13480	3393
7988	13481	3391
7989	13483	3390
7990	13484	3388
7991	13485	3386
7992	13487	3384
7993	13488	3383
7994	13489	3381
7995	13490	3379
7996	13492	3377
7997	13493	3375
7998	13494	3374
7999	13496	3372
8000	13498	3370
8001	13499	3368
8002	13500	3367
8003	13502	3365
8004	13503	3363
8005	13504	3361
8006	13506	3360
8007	13507	3358
8008	13508	3356
8009	13510	3354
8010	13512	3353
8011	13513	3351
8012	13514	3349
8013	13516	3347
8014	13517	3345
8015	13518	3344
8016	13520	3342
8017	13521	3340
8018	13522	3338
8019	13524	3337
8020	13526	3335
8021	13528	3333
8022	13529	3332
8023	13531	3330
8024	13532	3328
8025	13534	3327
8026	13535	3325
8027	13537	3323
8028	13539	3322
8029	13540	3320
8030	13542	3318
8031	13544	3316
8032	13546	3315
8033	13547	3313
8034	13549	3312
8035	13553	3310
8036	13554	3309
8037	13556	3307
8038	13558	3305
8039	13560	3304
8040	13561	3302
8041	13563	3300
8042	13564	3298
8043	13566	3297
8044	13568	3295
8045	13569	3293
8046	13571	3292
8047	13573	3290
8048	13574	3288
8049	13575	3286
8050	13577	3285
8051	13578	3283
8052	13580	3281
8053	13582	3280
8054	13584	3278
8055	13585	3276
8056	13587	3275
8057	13588	3273
8058	13589	3271
8059	13591	3269
8060	13592	3267
8061	13595	3266
8062	13597	3264
8063	13598	3263
8064	13600	3261
8065	13602	3259
8066	13604	3258
8067	13606	3256
8068	13608	3254
8069	13610	3253
8070	13612	3251
8071	13614	3250
8072	13615	3248
8073	13617	3246
8074	13619	3244
8075	13620	3243
8076	13622	3241
8077	13624	3239
8078	13626	3238
8079	13628	3236
8080	13630	3235
8081	13631	3233
8082	13632	3231
8083	13635	3230
8084	13637	3228
8085	13639	3226
8086	13641	3225
8087	13643	3223
8088	13645	3221
8089	13646	3220
8090	13647	3218
8091	13649	3216
8092	13651	3215
8093	13653	3213
8094	13655	3211
8095	13657	3210
8096	13659	3208
8097	13660	3206
8098	13663	3205
8099	13664	3203
8100	13666	3201
8101	13668	3200
8102	13670	3198
8103	13671	3196
8104	13673	3195
8105	13674	3193
8106	13677	3192
8107	13679	3190
8108	13681	3188
8109	13683	3187
8110	13685	3185
8111	13686	3183
8112	13688	3182
8113	13692	3180
8114	13694	3179
8115	13697	3177
8116	13699	3176
8117	13701	3174
8118	13704	3173
8119	13705	3171
8120	13707	3169
8121	13709	3168
8122	13711	3166
8123	13713	3165
8124	13716	3163
8125	13718	3162
8126	13721	3160
8127	13723	3159
8128	13727	3157
8129	13728	3156
8130	13730	3154
8131	13732	3152
8132	13734	3151
8133	13736	3149
8134	13738	3147
8135	13739	3146
8136	13741	3144
8137	13742	3142
8138	13745	3141
8139	13747	3139
8140	13749	3138
8141	13751	3136
8142	13752	3134
8143	13754	3132
8144	13755	3131
8145	13758	3129
8146	13760	3128
8147	13762	3126
8148	13764	3124
8149	13766	3123
8150	13768	3121
8151	13769	3119
8152	13770	3118
8153	13773	3116
8154	13775	3114
8155	13777	3113
8156	13778	3111
8157	13780	3109
8158	13781	3108
8159	13783	3106
8160	13785	3104
8161	13787	3103
8162	13789	3101
8163	13792	3100
8164	13793	3098
8165	13795	3096
8166	13796	3094
8167	13798	3093
8168	13800	3091
8169	13802	3089
8170	13804	3088
8171	13805	3086
8172	13807	3084
8173	13808	3083
8174	13810	3081
8175	13811	3079
8176	13814	3078
8177	13816	3076
8178	13818	3074
8179	13819	3073
8180	13821	3071
8181	13822	3069
8182	13824	3067
8183	13826	3066
8184	13828	3064
8185	13830	3063
8186	13832	3061
8187	13834	3059
8188	13835	3058
8189	13837	3056
8190	13838	3054
8191	13841	3053
8192	13843	3051
8193	13846	3050
8194	13848	3048
8195	13850	3046
8196	13851	3045
8197	13853	3043
8198	13855	3041
8199	13857	3040
8200	13859	3038
8201	13860	3036
8202	13862	3035
8203	13864	3033
8204	13867	3032
8205	13869	3030
8206	13872	3029
8207	13874	3027
8208	13875	3025
8209	13877	3023
8210	13878	3022
8211	13881	3020
8212	13883	3019
8213	13885	3017
8214	13887	3015
8215	13888	3014
8216	13890	3012
8217	13892	3010
8218	13893	3008
8219	13895	3007
8220	13897	3005
8221	13899	3004
8222	13901	3002
8223	13902	3000
8224	13904	2998
8225	13905	2997
8226	13908	2995
8227	13910	2994
8228	13911	2992
8229	13913	2990
8230	13915	2988
8231	13916	2987
8232	13917	2985
8233	13919	2983
8234	13922	2982
8235	13924	2980
8236	13926	2979
8237	13927	2977
8238	13929	2975
8239	13931	2973
8240	13932	2972
8241	13933	2970
8242	13936	2968
8243	13938	2967
8244	13940	2965
8245	13941	2963
8246	13943	2962
8247	13944	2960
8248	13946	2958
8249	13948	2956
8250	13950	2955
8251	13951	2953
8252	13954	2952
8253	13955	2950
8254	13956	2948
8255	13958	2946
8256	13959	2945
8257	13962	2943
8258	13964	2942
8259	13966	2940
8260	13968	2938
8261	13969	2937
8262	13971	2935
8263	13973	2933
8264	13974	2931
8265	13977	2930
8266	13980	2929
8267	13982	2927
8268	13984	2925
8269	13985	2923
8270	13987	2922
8271	13991	2921
8272	13993	2919
8273	13995	2917
8274	13998	2916
8275	14000	2914
8276	14004	2913
8277	14007	2912
8278	14008	2910
8279	14010	2908
8280	14012	2907
8281	14014	2905
8282	14019	2904
8283	14022	2903
8284	14024	2901
8285	14026	2899
8286	14028	2898
8287	14030	2896
8288	14034	2895
8289	14036	2893
8290	14038	2892
8291	14040	2890
8292	14041	2888
8293	14043	2886
8294	14048	2885
8295	14050	2884
8296	14052	2882
8297	14054	2881
8298	14056	2879
8299	14057	2877
8300	14060	2876
8301	14062	2874
8302	14064	2872
8303	14066	2871
8304	14068	2869
8305	14070	2867
8306	14072	2866
8307	14075	2864
8308	14077	2863
8309	14079	2861
8310	14081	2859
8311	14082	2858
8312	14083	2856
8313	14088	2855
8314	14090	2853
8315	14091	2851
8316	14092	2850
8317	14094	2848
8318	14096	2846
8319	14097	2844
8320	14099	2843
8321	14102	2841
8322	14103	2840
8323	14105	2838
8324	14106	2836
8325	14107	2834
8326	14109	2832
8327	14110	2831
8328	14111	2829
8329	14115	2828
8330	14116	2826
8331	14118	2824
8332	14119	2822
8333	14121	2821
8334	14122	2819
8335	14124	2817
8336	14126	2816
8337	14128	2814
8338	14130	2812
8339	14131	2811
8340	14132	2809
8341	14134	2807
8342	14136	2805
8343	14137	2804
8344	14139	2802
8345	14142	2800
8346	14143	2799
8347	14145	2797
8348	14146	2795
8349	14148	2794
8350	14149	2792
8351	14152	2790
8352	14155	2789
8353	14157	2787
8354	14159	2786
8355	14161	2784
8356	14163	2782
8357	14169	2781
8358	14170	2780
8359	14173	2778
8360	14174	2776
8361	14176	2775
8362	14177	2773
8363	14178	2771
8364	14180	2770
8365	14182	2768
8366	14184	2766
8367	14185	2764
8368	14187	2763
8369	14189	2761
8370	14191	2759
8371	14193	2758
8372	14196	2756
8373	14198	2755
8374	14200	2753
8375	14201	2751
8376	14202	2750
8377	14204	2748
8378	14207	2746
8379	14209	2745
8380	14211	2743
8381	14212	2741
8382	14214	2740
8383	14215	2738
8384	14217	2736
8385	14218	2734
8386	14220	2733
8387	14222	2731
8388	14223	2729
8389	14225	2728
8390	14226	2726
8391	14227	2724
8392	14229	2722
8393	14230	2721
8394	14232	2719
8395	14234	2717
8396	14236	2716
8397	14237	2714
8398	14239	2712
8399	14240	2710
8400	14242	2709
8401	14243	2707
8402	14245	2705
8403	14247	2704
8404	14250	2702
8405	14254	2701
8406	14255	2699
8407	14257	2697
8408	14258	2696
8409	14260	2694
8410	14262	2692
8411	14265	2691
8412	14267	2689
8413	14268	2687
8414	14269	2686
8415	14271	2684
8416	14272	2682
8417	14274	2680
8418	14276	2679
8419	14279	2677
8420	14281	2676
8421	14282	2674
8422	14284	2672
8423	14285	2670
8424	14286	2669
8425	14288	2667
8426	14290	2665
8427	14292	2664
8428	14293	2662
8429	14295	2660
8430	14296	2658
8431	14297	2657
8432	14299	2655
8433	14300	2653
8434	14302	2651
8435	14306	2650
8436	14308	2649
8437	14309	2647
8438	14311	2645
8439	14312	2643
8440	14314	2642
8441	14316	2640
8442	14318	2638
8443	14320	2637
8444	14322	2635
8445	14324	2633
8446	14326	2632
8447	14327	2630
8448	14332	2629
8449	14334	2627
8450	14336	2626
8451	14337	2624
8452	14339	2622
8453	14340	2620
8454	14342	2619
8455	14343	2617
8456	14347	2615
8457	14348	2614
8458	14349	2612
8459	14351	2610
8460	14352	2608
8461	14353	2607
8462	14355	2605
8463	14356	2603
8464	14359	2602
8465	14361	2600
8466	14362	2598
8467	14364	2597
8468	14366	2595
8469	14367	2593
8470	14368	2591
8471	14369	2590
8472	14372	2588
8473	14375	2587
8474	14376	2585
8475	14378	2583
8476	14379	2581
8477	14381	2580
8478	14382	2578
8479	14384	2576
8480	14386	2575
8481	14389	2573
8482	14390	2571
8483	14391	2569
8484	14392	2568
8485	14394	2566
8486	14396	2564
8487	14397	2563
8488	14399	2561
8489	14401	2559
8490	14402	2557
8491	14404	2556
8492	14406	2554
8493	14407	2552
8494	14408	2551
8495	14410	2549
8496	14411	2547
8497	14414	2546
8498	14415	2544
8499	14417	2542
8500	14418	2540
8501	14420	2539
8502	14421	2537
8503	14423	2535
8504	14424	2533
8505	14426	2532
8506	14428	2530
8507	14429	2528
8508	14431	2527
8509	14432	2525
8510	14433	2523
8511	14435	2521
8512	14436	2520
8513	14438	2518
8514	14440	2516
8515	14442	2514
8516	14443	2513
8517	14445	2511
8518	14446	2509
8519	14448	2508
8520	14449	2506
8521	14450	2504
8522	14452	2502
8523	14454	2501
8524	14456	2499
8525	14457	2497
8526	14460	2496
8527	14462	2494
8528	14463	2492
8529	14465	2491
8530	14466	2489
8531	14469	2487
8532	14471	2486
8533	14473	2484
8534	14474	2482
8535	14476	2481
8536	14478	2479
8537	14481	2478
8538	14483	2476
8539	14485	2474
8540	14487	2473
8541	14488	2471
8542	14490	2469
8543	14491	2467
8544	14493	2466
8545	14495	2464
8546	14497	2462
8547	14498	2461
8548	14500	2459
8549	14501	2457
8550	14502	2455
8551	14504	2454
8552	14506	2452
8553	14507	2450
8554	14509	2449
8555	14511	2447
8556	14513	2445
8557	14515	2444
8558	14516	2442
8559	14518	2440
8560	14519	2438
8561	14521	2437
8562	14523	2435
8563	14524	2433
8564	14526	2432
8565	14528	2430
8566	14529	2428
8567	14531	2427
8568	14534	2425
8569	14536	2423
8570	14539	2422
8571	14540	2420
8572	14542	2418
8573	14543	2417
8574	14545	2415
8575	14547	2413
8576	14548	2412
8577	14550	2410
8578	14552	2408
8579	14554	2407
8580	14555	2405
8581	14557	2403
8582	14558	2401
8583	14559	2400
8584	14561	2398
8585	14563	2396
8586	14565	2395
8587	14567	2393
8588	14569	2391
8589	14571	2390
8590	14572	2388
8591	14574	2386
8592	14575	2384
8593	14576	2383
8594	14579	2381
8595	14581	2379
8596	14582	2378
8597	14584	2376
8598	14585	2374
8599	14587	2372
8600	14588	2371
8601	14590	2369
8602	14592	2367
8603	14595	2366
8604	14596	2364
8605	14598	2362
8606	14599	2361
8607	14600	2359
8608	14602	2357
8609	14604	2356
8610	14606	2354
8611	14608	2352
8612	14610	2351
8613	14611	2349
8614	14614	2347
8615	14615	2346
8616	14617	2344
8617	14619	2342
8618	14622	2341
8619	14624	2339
8620	14626	2337
8621	14628	2336
8622	14630	2334
8623	14633	2333
8624	14635	2331
8625	14637	2329
8626	14639	2328
8627	14640	2326
8628	14642	2324
8629	14644	2323
8630	14648	2321
8631	14650	2320
8632	14651	2318
8633	14653	2316
8634	14654	2314
8635	14656	2313
8636	14657	2311
8637	14658	2309
8638	14662	2308
8639	14664	2306
8640	14665	2304
8641	14666	2303
8642	14667	2301
8643	14669	2299
8644	14670	2297
8645	14671	2295
8646	14673	2294
8647	14676	2292
8648	14677	2290
8649	14679	2289
8650	14680	2287
8651	14681	2285
8652	14682	2283
8653	14684	2282
8654	14685	2280
8655	14686	2278
8656	14688	2277
8657	14691	2275
8658	14692	2273
8659	14694	2271
8660	14695	2270
8661	14696	2268
8662	14698	2266
8663	14699	2264
8664	14700	2263
8665	14701	2261
8666	14703	2259
8667	14705	2258
8668	14706	2256
8669	14707	2254
8670	14709	2252
8671	14710	2251
8672	14712	2249
8673	14713	2247
8674	14714	2245
8675	14716	2244
8676	14717	2242
8677	14719	2240
8678	14720	2238
8679	14721	2237
8680	14722	2235
8681	14724	2233
8682	14725	2231
8683	14726	2230
8684	14728	2228
8685	14730	2226
8686	14732	2224
8687	14733	2223
8688	14734	2221
8689	14736	2219
8690	14738	2218
8691	14739	2216
8692	14741	2214
8693	14742	2212
8694	14745	2211
8695	14747	2209
8696	14748	2208
8697	14750	2206
8698	14751	2204
8699	14753	2202
8700	14754	2201
8701	14756	2199
8702	14757	2197
8703	14759	2195
8704	14760	2194
8705	14762	2192
8706	14763	2190
8707	14764	2188
8708	14765	2187
8709	14767	2185
8710	14768	2183
8711	14770	2182
8712	14772	2180
8713	14774	2178
8714	14775	2176
8715	14777	2175
8716	14779	2173
8717	14780	2171
8718	14782	2170
8719	14783	2168
8720	14787	2166
8721	14788	2165
8722	14789	2163
8723	14791	2161
8724	14792	2159
8725	14793	2158
8726	14795	2156
8727	14796	2154
8728	14797	2152
8729	14799	2151
8730	14801	2149
8731	14802	2147
8732	14804	2146
8733	14805	2144
8734	14806	2142
8735	14808	2140
8736	14809	2139
8737	14810	2137
8738	14811	2135
8739	14814	2133
8740	14815	2132
8741	14816	2130
8742	14818	2128
8743	14820	2127
8744	14821	2125
8745	14823	2123
8746	14824	2121
8747	14825	2120
8748	14827	2118
8749	14829	2116
8750	14830	2114
8751	14831	2113
8752	14832	2111
8753	14834	2109
8754	14835	2107
8755	14836	2106
8756	14838	2104
8757	14840	2102
8758	14841	2101
8759	14843	2099
8760	14844	2097
8761	14846	2095
8762	14847	2094
8763	14848	2092
8764	14849	2090
8765	14851	2088
8766	14852	2087
8767	14855	2085
8768	14856	2083
8769	14857	2082
8770	14858	2080
8771	14860	2078
8772	14861	2076
8773	14862	2075
8774	14863	2073
8775	14865	2071
8776	14866	2069
8777	14868	2068
8778	14869	2066
8779	14871	2064
8780	14872	2062
8781	14873	2061
8782	14875	2059
8783	14876	2057
8784	14877	2055
8785	14879	2054
8786	14880	2052
8787	14882	2050
8788	14883	2049
8789	14884	2047
8790	14886	2045
8791	14887	2043
8792	14888	2042
8793	14890	2040
8794	14891	2038
8795	14892	2036
8796	14894	2035
8797	14895	2033
8798	14897	2031
8799	14898	2029
8800	14899	2028
8801	14901	2026
8802	14902	2024
8803	14904	2023
8804	14905	2021
8805	14906	2019
8806	14907	2017
8807	14909	2015
8808	14910	2014
8809	14911	2012
8810	14913	2010
8811	14914	2009
8812	14916	2007
8813	14917	2005
8814	14918	2003
8815	14919	2002
8816	14921	2000
8817	14922	1998
8818	14924	1996
8819	14926	1995
8820	14927	1993
8821	14929	1991
8822	14930	1990
8823	14931	1988
8824	14933	1986
8825	14934	1984
8826	14936	1983
8827	14937	1981
8828	14939	1979
8829	14940	1978
8830	14942	1976
8831	14943	1974
8832	14945	1972
8833	14947	1971
8834	14948	1969
8835	14950	1967
8836	14952	1966
8837	14953	1964
8838	14954	1962
8839	14956	1960
8840	14957	1959
8841	14958	1957
8842	14960	1955
8843	14961	1953
8844	14962	1952
8845	14964	1950
8846	14965	1948
8847	14966	1946
8848	14968	1945
8849	14969	1943
8850	14970	1941
8851	14972	1940
8852	14973	1938
8853	14974	1936
8854	14975	1934
8855	14977	1933
8856	14978	1931
8857	14979	1929
8858	14981	1927
8859	14982	1926
8860	14983	1924
8861	14985	1922
8862	14986	1920
8863	14987	1919
8864	14988	1917
8865	14990	1915
8866	14991	1913
8867	14993	1912
8868	14994	1910
8869	14996	1908
8870	14997	1907
8871	14998	1905
8872	15000	1903
8873	15001	1901
8874	15002	1900
8875	15004	1898
8876	15005	1896
8877	15007	1894
8878	15008	1893
8879	15009	1891
8880	15010	1889
8881	15012	1887
8882	15013	1886
8883	15014	1884
8884	15015	1882
8885	15017	1881
8886	15019	1879
8887	15021	1877
8888	15022	1875
8889	15023	1874
8890	15025	1872
8891	15026	1870
8892	15028	1869
8893	15029	1867
8894	15030	1865
8895	15032	1863
8896	15033	1862
8897	15034	1860
8898	15035	1858
8899	15037	1856
8900	15038	1855
8901	15039	1853
8902	15040	1851
8903	15042	1849
8904	15043	1848
8905	15045	1846
8906	15046	1844
8907	15047	1842
8908	15048	1841
8909	15050	1839
8910	15051	1837
8911	15053	1836
8912	15054	1834
8913	15055	1832
8914	15056	1830
8915	15058	1829
8916	15059	1827
8917	15060	1825
8918	15062	1823
8919	15063	1822
8920	15065	1820
8921	15066	1818
8922	15067	1816
8923	15069	1815
8924	15070	1813
8925	15071	1811
8926	15073	1810
8927	15074	1808
8928	15075	1806
8929	15077	1804
8930	15079	1803
8931	15080	1801
8932	15082	1799
8933	15083	1798
8934	15085	1796
8935	15086	1794
8936	15087	1792
8937	15089	1791
8938	15090	1789
8939	15092	1787
8940	15093	1786
8941	15095	1784
8942	15097	1782
8943	15098	1780
8944	15100	1779
8945	15101	1777
8946	15103	1775
8947	15105	1774
8948	15106	1772
8949	15107	1770
8950	15109	1769
8951	15110	1767
8952	15112	1765
8953	15113	1763
8954	15114	1762
8955	15116	1760
8956	15118	1758
8957	15120	1757
8958	15121	1755
8959	15122	1753
8960	15123	1751
8961	15125	1750
8962	15126	1748
8963	15127	1746
8964	15129	1744
8965	15130	1743
8966	15132	1741
8967	15133	1739
8968	15135	1738
8969	15136	1736
8970	15138	1734
8971	15139	1732
8972	15140	1731
8973	15141	1729
8974	15142	1727
8975	15144	1726
8976	15146	1724
8977	15147	1722
8978	15149	1720
8979	15150	1719
8980	15151	1717
8981	15152	1715
8982	15154	1713
8983	15155	1712
8984	15156	1710
8985	15157	1708
8986	15159	1707
8987	15161	1705
8988	15162	1703
8989	15166	1702
8990	15167	1700
8991	15168	1698
8992	15169	1696
8993	15171	1695
8994	15172	1693
8995	15173	1691
8996	15175	1690
8997	15177	1688
8998	15178	1686
8999	15179	1684
9000	15180	1683
9001	15182	1681
9002	15183	1679
9003	15184	1678
9004	15186	1676
9005	15188	1674
9006	15189	1672
9007	15191	1671
9008	15192	1669
9009	15193	1667
9010	15194	1666
9011	15196	1664
9012	15197	1662
9013	15198	1660
9014	15199	1659
9015	15201	1657
9016	15202	1655
9017	15204	1653
9018	15205	1652
9019	15206	1650
9020	15208	1648
9021	15210	1647
9022	15211	1645
9023	15212	1643
9024	15214	1641
9025	15215	1640
9026	15217	1638
9027	15218	1636
9028	15220	1635
9029	15222	1633
9030	15223	1631
9031	15225	1630
9032	15228	1628
9033	15230	1626
9034	15232	1625
9035	15304	1631
9036	15338	1632
9037	15342	1631
9038	15344	1629
9039	15351	1628
9040	15357	1627
9041	15360	1625
9042	15363	1624
9043	15366	1622
9044	15369	1621
9045	15374	1619
9046	15377	1618
9047	15381	1616
9048	15385	1615
9049	15387	1613
9050	15390	1611
9051	15392	1610
9052	15396	1608
9053	15398	1607
9054	15402	1605
9055	15405	1604
9056	15407	1602
9057	15409	1600
9058	15411	1599
9059	15414	1597
9060	15417	1596
9061	15419	1594
9062	15420	1592
9063	15422	1590
9064	15423	1589
9065	15425	1587
9066	15429	1585
9067	15431	1584
9068	15432	1582
9069	15434	1580
9070	15436	1579
9071	15438	1577
9072	15439	1575
9073	15442	1574
9074	15443	1572
9075	15445	1570
9076	15446	1569
9077	15448	1567
9078	15450	1565
9079	15453	1564
9080	15465	1563
9081	15466	1561
9082	15468	1559
9083	15470	1558
9084	15471	1556
9085	15472	1554
9086	15474	1553
9087	15475	1551
9088	15480	1549
9089	15483	1548
9090	15486	1546
9091	15489	1545
9092	15490	1543
9093	15492	1541
9094	15493	1539
9095	15495	1538
9096	15496	1536
9097	15499	1534
9098	15502	1533
9099	15504	1531
9100	15506	1530
9101	15509	1528
9102	15512	1526
9103	15514	1525
9104	15515	1523
9105	15517	1521
9106	15518	1519
9107	15519	1518
9108	15521	1516
9109	15522	1514
9110	15524	1513
9111	15525	1511
9112	15529	1509
9113	15532	1508
9114	15534	1506
9115	15538	1505
9116	15540	1503
9117	15541	1501
9118	15543	1499
9119	15544	1498
9120	15546	1496
9121	15548	1494
9122	15549	1493
9123	15551	1491
9124	15552	1489
9125	15554	1487
9126	15556	1486
9127	15558	1484
9128	15559	1482
9129	15561	1481
9130	15563	1479
9131	15565	1477
9132	15566	1476
9133	15568	1474
9134	15569	1472
9135	15571	1470
9136	15573	1469
9137	15574	1467
9138	15576	1465
9139	15578	1464
9140	15579	1462
9141	15594	1461
9142	15602	1460
9143	15604	1459
9144	15610	1457
9145	15613	1456
9146	15616	1454
9147	15619	1453
9148	15621	1451
9149	15624	1449
9150	15627	1448
9151	15629	1446
9152	15631	1444
9153	15634	1443
9154	15639	1441
9155	15644	1440
9156	15646	1438
9157	15648	1436
9158	15649	1435
9159	15651	1433
9160	15653	1431
9161	15655	1430
9162	15657	1428
9163	15658	1426
9164	15660	1425
9165	15662	1423
9166	15663	1421
9167	15665	1419
9168	15667	1418
9169	15669	1416
9170	15671	1414
9171	15672	1413
9172	15674	1411
9173	15676	1409
9174	15678	1408
9175	15679	1406
9176	15681	1404
9177	15683	1402
9178	15685	1401
9179	15686	1399
9180	15688	1397
9181	15689	1396
9182	15691	1394
9183	15692	1392
9184	15694	1390
9185	15695	1389
9186	15697	1387
9187	15699	1385
9188	15701	1384
9189	15702	1382
9190	15704	1380
9191	15705	1378
9192	15707	1377
9193	15710	1375
9194	15711	1373
9195	15713	1372
9196	15715	1370
9197	15717	1368
9198	15718	1366
9199	15719	1365
9200	15721	1363
9201	15724	1361
9202	15726	1360
9203	15727	1358
9204	15729	1356
9205	15731	1355
9206	15733	1353
9207	15734	1351
9208	15735	1349
9209	15738	1348
9210	15739	1346
9211	15741	1344
9212	15742	1343
9213	15744	1341
9214	15745	1339
9215	15746	1337
9216	15748	1336
9217	15749	1334
9218	15751	1332
9219	15752	1330
9220	15754	1329
9221	15755	1327
9222	15757	1325
9223	15758	1324
9224	15759	1322
9225	15760	1320
9226	15762	1318
9227	15764	1317
9228	15766	1315
9229	15767	1313
9230	15768	1311
9231	15770	1310
9232	15771	1308
9233	15773	1306
9234	15774	1305
9235	15776	1303
9236	15778	1301
9237	15780	1299
9238	15782	1298
9239	15784	1296
9240	15785	1294
9241	15787	1293
9242	15789	1291
9243	15791	1289
9244	15793	1288
9245	15795	1286
9246	15798	1284
9247	15799	1283
9248	15801	1281
9249	15802	1279
9250	15808	1278
9251	15810	1276
9252	15811	1274
9253	15812	1273
9254	15814	1271
9255	15815	1269
9256	15817	1267
9257	15820	1266
9258	15822	1264
9259	15823	1262
9260	15825	1261
9261	15826	1259
9262	15827	1257
9263	15829	1255
9264	15831	1254
9265	15833	1252
9266	15835	1250
9267	15836	1249
9268	15838	1247
9269	15839	1245
9270	15841	1243
9271	15842	1242
9272	15844	1240
9273	15850	1239
9274	15851	1237
9275	15853	1235
9276	15854	1233
9277	15855	1232
9278	15857	1230
9279	15859	1228
9280	15861	1227
9281	15863	1225
9282	15864	1223
9283	15866	1221
9284	15868	1220
9285	15870	1218
9286	15873	1216
9287	15878	1215
9288	15880	1213
9289	15882	1212
9290	15883	1210
9291	15885	1208
9292	15886	1206
9293	15892	1205
9294	15894	1203
9295	15896	1202
9296	15897	1200
9297	15899	1198
9298	15900	1196
9299	15903	1195
9300	15905	1193
9301	15907	1191
9302	15908	1190
9303	15910	1188
9304	15911	1186
9305	15913	1185
9306	15917	1183
9307	15920	1181
9308	15921	1180
9309	15923	1178
9310	15925	1176
9311	15927	1175
9312	15934	1173
9313	15936	1172
9314	15938	1170
9315	15939	1168
9316	15941	1166
9317	15946	1165
9318	15948	1163
9319	15950	1162
9320	15951	1160
9321	15952	1158
9322	15953	1156
9323	15955	1155
9324	15960	1153
9325	15962	1151
9326	15964	1150
9327	15965	1148
9328	15967	1146
9329	15968	1145
9330	15970	1143
9331	15974	1141
9332	15975	1140
9333	15977	1138
9334	15978	1136
9335	15980	1134
9336	15981	1133
9337	15983	1131
9338	15984	1129
9339	15988	1128
9340	15990	1126
9341	15991	1124
9342	15992	1122
9343	15994	1121
9344	15995	1119
9345	15997	1117
9346	16000	1116
9347	16003	1114
9348	16005	1112
9349	16006	1111
9350	16008	1109
9351	16009	1107
9352	16011	1105
9353	16019	1104
9354	16020	1102
9355	16021	1101
9356	16023	1099
9357	16024	1097
9358	16026	1095
9359	16029	1094
9360	16032	1092
9361	16033	1090
9362	16035	1089
9363	16036	1087
9364	16037	1085
9365	16039	1084
9366	16040	1082
9367	16043	1080
9368	16045	1078
9369	16047	1077
9370	16049	1075
9371	16050	1073
9372	16052	1072
9373	16053	1070
9374	16054	1068
9375	16057	1066
9376	16059	1065
9377	16060	1063
9378	16062	1061
9379	16063	1060
9380	16064	1058
9381	16065	1056
9382	16068	1054
9383	16070	1053
9384	16071	1051
9385	16073	1049
9386	16074	1047
9387	16075	1046
9388	16077	1044
9389	16078	1042
9390	16079	1041
9391	16084	1039
9392	16086	1037
9393	16088	1036
9394	16090	1034
9395	16091	1032
9396	16093	1030
9397	16094	1029
9398	16099	1027
9399	16101	1026
9400	16102	1024
9401	16103	1022
9402	16105	1020
9403	16106	1019
9404	16107	1017
9405	16108	1015
9406	16112	1013
9407	16113	1012
9408	16114	1010
9409	16116	1008
9410	16117	1007
9411	16118	1005
9412	16120	1003
9413	16121	1001
9414	16122	1000
9415	16125	998
9416	16127	996
9417	16128	994
9418	16130	993
9419	16131	991
9420	16133	989
9421	16134	988
9422	16135	986
9423	16137	984
9424	16139	982
9425	16141	981
9426	16143	979
9427	16144	977
9428	16146	976
9429	16147	974
9430	16149	972
9431	16150	970
9432	16153	969
9433	16154	967
9434	16155	965
9435	16157	964
9436	16158	962
9437	16159	960
9438	16161	958
9439	16162	957
9440	16163	955
9441	16165	953
9442	16167	951
9443	16169	950
9444	16170	948
9445	16171	946
9446	16173	945
9447	16174	943
9448	16176	941
9449	16177	939
9450	16178	938
9451	16179	936
9452	16183	934
9453	16184	933
9454	16185	931
9455	16187	929
9456	16188	927
9457	16189	926
9458	16191	924
9459	16192	922
9460	16195	920
9461	16196	919
9462	16197	917
9463	16199	915
9464	16200	914
9465	16202	912
9466	16203	910
9467	16204	908
9468	16205	907
9469	16207	905
9470	16209	903
9471	16210	901
9472	16212	900
9473	16213	898
9474	16214	896
9475	16216	894
9476	16217	893
9477	16218	891
9478	16219	889
9479	16221	888
9480	16225	886
9481	16226	884
9482	16227	883
9483	16228	881
9484	16230	879
9485	16231	877
9486	16233	876
9487	16234	874
9488	16237	872
9489	16238	870
9490	16240	869
9491	16242	867
9492	16243	865
9493	16244	864
9494	16246	862
9495	16248	860
9496	16251	859
9497	16253	857
9498	16254	855
9499	16256	853
9500	16257	852
9501	16259	850
9502	16260	848
9503	16261	846
9504	16267	845
9505	16268	843
9506	16270	842
9507	16271	840
9508	16272	838
