iter	RMSE
6330	11245.46664
6331	11245.1147
6332	11245.08781
6333	11244.92088
6334	11244.24088
6335	11242.46032
6336	11241.43004
6337	11240.83962
6338	11239.64653
6339	11239.21783
6340	11238.15972
6341	11237.25038
6342	11236.6932
6343	11235.53126
6344	11234.29017
6345	11234.25452
6346	11233.27776
6347	11231.45778
6348	11231.11218
6349	11230.22001
6350	11229.62806
6351	11228.19151
6352	11227.44773
6353	11227.11733
6354	11226.40406
6355	11225.36533
6356	11224.16628
6357	11223.31831
6358	11221.92296
6359	11220.77064
6360	11220.36663
6361	11219.24681
6362	11218.39264
6363	11217.44394
6364	11216.56247
6365	11215.72783
6366	11214.59027
6367	11213.02275
6368	11212.06596
6369	11212.04087
6370	11211.28104
6371	11210.68226
6372	11209.85185
6373	11209.3081
6374	11208.57322
6375	11208.44385
6376	11207.72683
6377	11207.18602
6378	11205.53351
6379	11205.0422
6380	11203.77152
6381	11202.65255
6382	11201.86503
6383	11201.3052
6384	11199.80591
6385	11198.81251
6386	11197.77933
6387	11195.97123
6388	11194.40346
6389	11194.36342
6390	11193.28944
6391	11192.56799
6392	11192.54768
6393	11191.67552
6394	11190.90565
6395	11190.30171
6396	11189.55354
6397	11188.44967
6398	11187.54476
6399	11186.92664
6400	11185.97353
6401	11184.90895
6402	11183.85671
6403	11182.66302
6404	11181.76245
6405	11181.63106
6406	11180.46576
6407	11179.87163
6408	11178.88505
6409	11177.87021
6410	11176.95763
6411	11175.82963
6412	11174.43688
6413	11173.15922
6414	11172.04317
6415	11171.19576
6416	11170.35123
6417	11169.42655
6418	11168.0541
6419	11167.99883
6420	11167.43459
6421	11166.83404
6422	11166.65725
6423	11165.07089
6424	11163.63965
6425	11162.86009
6426	11161.44543
6427	11160.8466
6428	11160.40985
6429	11159.19689
6430	11158.30491
6431	11158.28315
6432	11157.48532
6433	11156.53823
6434	11155.96867
6435	11155.17578
6436	11154.49977
6437	11153.31318
6438	11153.17467
6439	11152.37201
6440	11152.12638
6441	11151.06222
6442	11150.34189
6443	11149.93133
6444	11149.19348
6445	11148.59918
6446	11147.85677
6447	11146.87609
6448	11146.02295
6449	11145.99286
6450	11145.19813
6451	11145.1762
6452	11143.62783
6453	11142.58495
6454	11141.66322
6455	11140.78665
6456	11139.62801
6457	11138.4219
6458	11137.82805
6459	11137.47458
6460	11136.7136
6461	11136.19931
6462	11135.51668
6463	11134.7406
6464	11133.89423
6465	11133.55285
6466	11131.64783
6467	11130.2895
6468	11129.27707
6469	11128.54836
6470	11127.63425
6471	11126.81765
6472	11126.1395
6473	11124.73396
6474	11124.11688
6475	11122.9571
6476	11122.69624
6477	11121.89439
6478	11121.41156
6479	11120.44681
6480	11118.90719
6481	11118.8872
6482	11118.02515
6483	11116.69936
6484	11115.3825
6485	11115.10482
6486	11113.58496
6487	11112.57188
6488	11111.77591
6489	11111.19832
6490	11110.4014
6491	11109.83384
6492	11108.51541
6493	11107.60879
6494	11106.77011
6495	11106.7457
6496	11105.84832
6497	11105.63073
6498	11105.56418
6499	11104.37819
6500	11104.20474
6501	11103.80612
6502	11102.7091
6503	11102.36274
6504	11102.08692
6505	11101.30278
6506	11101.22969
6507	11101.18416
6508	11100.42441
6509	11100.39156
6510	11098.86356
6511	11098.29283
6512	11097.48982
6513	11096.58043
6514	11095.39517
6515	11094.52364
6516	11093.52745
6517	11092.56249
6518	11092.19472
6519	11091.24781
6520	11090.64876
6521	11090.19154
6522	11089.27296
6523	11088.57841
6524	11087.62608
6525	11086.63041
6526	11086.37001
6527	11085.47756
6528	11085.11648
6529	11083.90726
6530	11082.69316
6531	11081.92014
6532	11081.89312
6533	11080.91121
6534	11079.42395
6535	11078.91559
6536	11077.78333
6537	11076.89029
6538	11076.72329
6539	11076.12819
6540	11076.07703
6541	11075.4604
6542	11075.02472
6543	11074.40162
6544	11072.58299
6545	11071.98521
6546	11070.93004
6547	11070.89589
6548	11069.81033
6549	11068.74028
6550	11067.77428
6551	11067.34198
6552	11066.70228
6553	11065.68757
6554	11064.55115
6555	11064.0634
6556	11062.97488
6557	11062.23038
6558	11061.98827
6559	11060.47821
6560	11059.71397
6561	11057.9064
6562	11056.75137
6563	11055.97693
6564	11055.3784
6565	11054.40683
6566	11053.54923
6567	11052.88015
6568	11052.86027
6569	11052.38205
6570	11051.93994
6571	11051.18367
6572	11050.31795
6573	11049.41729
6574	11048.22423
6575	11047.79134
6576	11046.25219
6577	11045.45191
6578	11044.30331
6579	11044.27935
6580	11043.25032
6581	11042.24381
6582	11041.83522
6583	11041.70582
6584	11040.749
6585	11039.42678
6586	11038.62113
6587	11037.49538
6588	11036.65396
6589	11035.98583
6590	11035.1638
6591	11033.9899
6592	11032.65416
6593	11031.58973
6594	11031.54627
6595	11030.79879
6596	11030.05479
6597	11029.72445
6598	11028.96509
6599	11028.42265
6600	11028.23669
6601	11027.46042
6602	11026.45395
6603	11025.73239
6604	11024.81184
6605	11024.3064
6606	11023.54812
6607	11022.17769
6608	11021.8056
6609	11020.85127
6610	11020.64336
6611	11020.16863
6612	11019.67449
6613	11018.38305
6614	11017.67185
6615	11017.04917
6616	11016.21563
6617	11015.46611
6618	11015.05726
6619	11014.44224
6620	11014.39642
6621	11013.6203
6622	11012.28782
6623	11011.58426
6624	11010.66918
6625	11010.51083
6626	11010.20556
6627	11009.21883
6628	11007.98853
6629	11007.01045
6630	11006.31079
6631	11005.49188
6632	11004.70853
6633	11004.26148
6634	11003.4963
6635	11002.49875
6636	11001.55295
6637	11000.738
6638	10999.67375
6639	10999.13024
6640	10998.05794
6641	10996.99772
6642	10996.35312
6643	10994.90875
6644	10993.47586
6645	10992.74828
6646	10991.54639
6647	10989.49302
6648	10988.29917
6649	10987.68729
6650	10986.85018
6651	10985.86353
6652	10985.08482
6653	10983.49554
6654	10982.88506
6655	10982.32468
6656	10981.8437
6657	10980.63498
6658	10980.37961
6659	10979.6818
6660	10978.63354
6661	10977.61134
6662	10976.54367
6663	10975.73836
6664	10974.93556
6665	10973.73524
6666	10972.59304
6667	10972.08858
6668	10971.35155
6669	10970.59457
6670	10970.57104
6671	10970.15701
6672	10969.93115
6673	10969.51537
6674	10968.54698
6675	10967.2096
6676	10966.4744
6677	10965.24227
6678	10964.99598
6679	10963.9673
6680	10962.83535
6681	10961.87377
6682	10961.4999
6683	10960.72799
6684	10959.7669
6685	10959.14384
6686	10958.58491
6687	10957.68519
6688	10956.96055
6689	10956.20127
6690	10955.49682
6691	10954.32499
6692	10953.23628
6693	10952.6523
6694	10951.82744
6695	10950.83419
6696	10949.52218
6697	10949.04965
6698	10948.41629
6699	10948.0293
6700	10947.59509
6701	10946.97121
6702	10946.14212
6703	10946.06842
6704	10945.69504
6705	10945.65906
6706	10944.58477
6707	10944.07417
6708	10943.74194
6709	10943.11641
6710	10942.82166
6711	10941.98859
6712	10940.79311
6713	10940.36365
6714	10939.92924
6715	10939.02538
6716	10938.18981
6717	10936.70632
6718	10935.75665
6719	10934.80658
6720	10934.27415
6721	10932.70723
6722	10931.26991
6723	10930.848
6724	10930.81105
6725	10929.79821
6726	10929.1698
6727	10928.80369
6728	10927.99471
6729	10927.12669
6730	10926.18755
6731	10925.3805
6732	10924.87808
6733	10924.70039
6734	10924.63643
6735	10923.19954
6736	10922.50718
6737	10921.86862
6738	10920.62143
6739	10920.54039
6740	10920.15253
6741	10919.36425
6742	10918.88058
6743	10918.82925
6744	10917.85839
6745	10916.78611
6746	10915.96084
6747	10914.97664
6748	10914.43469
6749	10913.20393
6750	10912.35237
6751	10911.78959
6752	10911.17933
6753	10910.4191
6754	10910.24934
6755	10910.22691
6756	10909.46175
6757	10908.93979
6758	10908.41293
6759	10907.97448
6760	10907.04512
6761	10906.47307
6762	10906.21693
6763	10905.04126
6764	10903.87558
6765	10903.18259
6766	10903.03958
6767	10902.02311
6768	10901.81434
6769	10901.34694
6770	10900.35945
6771	10899.82497
6772	10899.27464
6773	10898.48799
6774	10898.04864
6775	10896.87784
6776	10895.80577
6777	10894.9877
6778	10894.46407
6779	10893.98683
6780	10893.49958
6781	10892.66914
6782	10892.15195
6783	10891.26804
6784	10890.48696
6785	10889.3855
6786	10888.17742
6787	10887.02748
6788	10886.04676
6789	10886.01618
6790	10885.15884
6791	10884.77673
6792	10884.14419
6793	10883.03209
6794	10882.20209
6795	10881.79356
6796	10881.32501
6797	10879.66996
6798	10879.63196
6799	10879.60145
6800	10878.4789
6801	10878.00865
6802	10877.62669
6803	10876.72422
6804	10876.49906
6805	10875.39954
6806	10874.08885
6807	10873.28145
6808	10872.72685
6809	10871.87312
6810	10870.72641
6811	10870.70755
6812	10869.64266
6813	10869.47974
6814	10868.22631
6815	10867.6541
6816	10866.49958
6817	10865.50388
6818	10864.69053
6819	10863.8182
6820	10863.77825
6821	10863.09109
6822	10862.76523
6823	10862.34207
6824	10862.32272
6825	10860.75698
6826	10859.92938
6827	10859.0293
6828	10858.69168
6829	10857.34005
6830	10857.31451
6831	10856.93878
6832	10855.4924
6833	10854.49816
6834	10854.24097
6835	10853.13011
6836	10852.14688
6837	10851.39694
6838	10850.6427
6839	10850.00509
6840	10848.26175
6841	10847.33579
6842	10846.87265
6843	10845.13194
6844	10844.13342
6845	10843.72391
6846	10842.6908
6847	10841.76531
6848	10841.35956
6849	10840.62871
6850	10840.02136
6851	10838.48295
6852	10837.61825
6853	10837.35491
6854	10836.66923
6855	10835.50367
6856	10835.47796
6857	10834.50523
6858	10834.48275
6859	10834.44526
6860	10833.92353
6861	10832.89648
6862	10832.33702
6863	10831.41805
6864	10829.93162
6865	10828.57199
6866	10828.11276
6867	10827.1926
6868	10826.55099
6869	10825.4027
6870	10825.00329
6871	10824.47458
6872	10823.24631
6873	10821.72143
6874	10821.01504
6875	10819.66146
6876	10819.64042
6877	10818.93861
6878	10818.50154
6879	10817.49101
6880	10816.67126
6881	10815.6417
6882	10815.02911
6883	10814.16273
6884	10813.14212
6885	10812.21297
6886	10811.39269
6887	10811.27843
6888	10810.77762
6889	10810.03342
6890	10809.92546
6891	10808.72236
6892	10807.88009
6893	10807.47894
6894	10805.76561
6895	10805.11996
6896	10804.68763
6897	10803.32618
6898	10802.52013
6899	10801.86534
6900	10800.86538
6901	10799.79171
6902	10798.78687
6903	10797.81116
6904	10797.42305
6905	10797.32317
6906	10796.18582
6907	10796.14651
6908	10795.04517
6909	10794.03548
6910	10793.34816
6911	10792.8104
6912	10792.03625
6913	10790.95384
6914	10790.16127
6915	10789.17944
6916	10788.28563
6917	10787.29317
6918	10786.53099
6919	10786.47424
6920	10785.79795
6921	10784.92301
6922	10783.85779
6923	10783.46627
6924	10782.38382
6925	10781.8901
6926	10781.79087
6927	10780.96225
6928	10779.72288
6929	10779.67577
6930	10779.16014
6931	10778.05272
6932	10777.37776
6933	10776.66699
6934	10776.00857
6935	10774.91257
6936	10773.9378
6937	10773.55512
6938	10773.32257
6939	10773.23919
6940	10772.835
6941	10771.75888
6942	10771.2349
6943	10770.4866
6944	10770.14236
6945	10769.79588
6946	10769.18664
6947	10767.93556
6948	10767.60301
6949	10766.56402
6950	10765.6839
6951	10765.6601
6952	10764.84767
6953	10763.43743
6954	10762.29054
6955	10761.58813
6956	10761.31375
6957	10760.65096
6958	10760.10474
6959	10759.01854
6960	10759.00237
6961	10758.05136
6962	10758.02082
6963	10757.1959
6964	10757.02503
6965	10756.29385
6966	10755.64829
6967	10754.95042
6968	10754.2411
6969	10752.82329
6970	10751.7569
6971	10750.94052
6972	10750.73743
6973	10749.87754
6974	10749.46143
6975	10748.41038
6976	10747.67882
6977	10747.03484
6978	10746.34192
6979	10745.89564
6980	10745.04145
6981	10743.83035
6982	10742.98755
6983	10742.35893
6984	10742.15274
6985	10742.08649
6986	10741.85971
6987	10740.56755
6988	10740.51169
6989	10739.39752
6990	10738.15444
6991	10736.89596
6992	10736.26041
6993	10735.25729
6994	10734.14073
6995	10733.49405
6996	10733.4733
6997	10732.3859
6998	10731.5965
6999	10730.88591
7000	10729.96459
7001	10729.3476
7002	10729.32492
7003	10727.16573
7004	10727.12622
7005	10726.56547
7006	10726.13403
7007	10725.02125
7008	10724.66427
7009	10723.92675
7010	10723.13976
7011	10722.4526
7012	10721.26211
7013	10720.87881
7014	10720.84297
7015	10719.72643
7016	10719.7042
7017	10719.68191
7018	10718.37184
7019	10717.65038
7020	10716.43665
7021	10715.6466
7022	10714.58612
7023	10712.75192
7024	10711.78179
7025	10711.3818
7026	10710.26453
7027	10709.37005
7028	10708.92074
7029	10708.43111
7030	10707.97145
7031	10707.05311
7032	10705.57512
7033	10704.71909
7034	10703.81301
7035	10702.75193
7036	10701.56551
7037	10700.66357
7038	10700.23637
7039	10699.62175
7040	10698.84574
7041	10697.58902
7042	10696.59307
7043	10695.29175
7044	10695.25649
7045	10693.89597
7046	10693.30519
7047	10693.27608
7048	10693.16083
7049	10692.09338
7050	10691.1682
7051	10690.50968
7052	10689.26389
7053	10688.61671
7054	10687.96128
7055	10687.58918
7056	10686.98378
7057	10686.21131
7058	10685.53833
7059	10684.43099
7060	10683.88821
7061	10683.28925
7062	10682.11583
7063	10681.33963
7064	10680.29815
7065	10679.77451
7066	10678.46449
7067	10677.77696
7068	10677.43401
7069	10676.60928
7070	10675.85916
7071	10675.12874
7072	10673.802
7073	10673.36978
7074	10673.20973
7075	10672.45348
7076	10671.65764
7077	10670.87574
7078	10670.08927
7079	10669.71021
7080	10669.39335
7081	10668.44262
7082	10666.98166
7083	10666.55147
7084	10665.90423
7085	10664.55701
7086	10663.89022
7087	10662.81313
7088	10662.10387
7089	10661.325
7090	10660.2381
7091	10659.46358
7092	10658.46604
7093	10656.79851
7094	10656.15394
7095	10655.43188
7096	10655.02561
7097	10654.16642
7098	10653.69492
7099	10652.86146
7100	10652.46526
7101	10651.44334
7102	10650.78974
7103	10650.7158
7104	10650.69812
7105	10649.84072
7106	10648.97137
7107	10647.98468
7108	10647.16171
7109	10646.31795
7110	10646.19643
7111	10646.0946
7112	10645.22174
7113	10644.41427
7114	10643.57431
7115	10642.26619
7116	10642.24628
7117	10641.80044
7118	10640.89298
7119	10640.2126
7120	10639.99287
7121	10639.21923
7122	10638.57096
7123	10637.74917
7124	10637.11213
7125	10635.89479
7126	10634.6466
7127	10633.51119
7128	10633.16916
7129	10632.95413
7130	10631.81863
7131	10631.01042
7132	10630.84874
7133	10630.36198
7134	10630.32627
7135	10628.9301
7136	10628.91209
7137	10628.30537
7138	10627.59294
7139	10627.01135
7140	10626.3607
7141	10625.71502
7142	10625.49481
7143	10624.06126
7144	10623.68285
7145	10623.39737
7146	10622.82094
7147	10622.16938
7148	10621.22212
7149	10620.88592
7150	10619.56231
7151	10618.23606
7152	10617.58032
7153	10616.64023
7154	10616.14466
7155	10615.02216
7156	10614.38094
7157	10614.23221
7158	10612.80268
7159	10612.55283
7160	10611.92125
7161	10611.74433
7162	10610.6237
7163	10609.82009
7164	10609.58704
7165	10609.20181
7166	10608.74224
7167	10607.71686
7168	10606.82735
7169	10606.64028
7170	10606.14625
7171	10605.27601
7172	10605.16407
7173	10604.65186
7174	10603.83629
7175	10602.92514
7176	10602.27608
7177	10602.2553
7178	10601.72024
7179	10601.37705
7180	10600.41308
7181	10599.06631
7182	10598.78584
7183	10597.99252
7184	10597.33704
7185	10596.46924
7186	10595.30897
7187	10594.46026
7188	10593.77518
7189	10593.28718
7190	10592.33184
7191	10591.54962
7192	10590.95665
7193	10590.35259
7194	10589.15192
7195	10588.6032
7196	10588.37949
7197	10587.51662
7198	10586.30609
7199	10586.08713
7200	10586.06428
7201	10585.60444
7202	10585.00796
7203	10584.91783
7204	10584.33955
7205	10583.83896
7206	10583.15065
7207	10581.8658
7208	10581.03475
7209	10579.86901
7210	10579.66358
7211	10578.21814
7212	10577.7727
7213	10577.1544
7214	10576.58216
7215	10575.95353
7216	10575.79542
7217	10574.77246
7218	10573.82455
7219	10573.1422
7220	10572.71013
7221	10572.50335
7222	10571.90154
7223	10571.07872
7224	10570.52406
7225	10569.19705
7226	10568.22442
7227	10567.13602
7228	10566.26534
7229	10565.28502
7230	10565.22194
7231	10564.41046
7232	10563.84731
7233	10563.6422
7234	10562.76517
7235	10562.09196
7236	10560.98363
7237	10559.61733
7238	10558.82896
7239	10557.96182
7240	10556.67894
7241	10555.98199
7242	10555.56696
7243	10554.79542
7244	10553.88154
7245	10553.3228
7246	10552.65891
7247	10552.13228
7248	10551.34406
7249	10550.67326
7250	10550.13176
7251	10549.46581
7252	10549.08378
7253	10548.37349
7254	10547.63205
7255	10547.0902
7256	10546.38979
7257	10545.20391
7258	10544.39722
7259	10542.8938
7260	10542.87752
7261	10542.46296
7262	10541.45069
7263	10541.43458
7264	10540.86762
7265	10539.31814
7266	10538.43832
7267	10537.43268
7268	10536.98976
7269	10536.33342
7270	10535.85663
7271	10535.05205
7272	10535.03191
7273	10534.47821
7274	10533.61779
7275	10532.65009
7276	10532.02547
7277	10531.27006
7278	10531.24081
7279	10531.21318
7280	10530.44967
7281	10529.77142
7282	10529.7556
7283	10529.34684
7284	10528.69049
7285	10527.58584
7286	10526.6463
7287	10526.62525
7288	10525.95542
7289	10525.32949
7290	10524.63662
7291	10524.18306
7292	10523.95595
7293	10523.437
7294	10522.78015
7295	10522.10962
7296	10521.48187
7297	10520.60065
7298	10520.28098
7299	10519.34751
7300	10519.29096
7301	10519.26956
7302	10518.35765
7303	10517.03676
7304	10516.23111
7305	10514.99655
7306	10514.31216
7307	10513.40487
7308	10513.37952
7309	10512.33946
7310	10511.70478
7311	10511.11776
7312	10510.58882
7313	10509.71061
7314	10509.61218
7315	10509.01706
7316	10507.78578
7317	10507.19044
7318	10505.61431
7319	10504.79834
7320	10503.95277
7321	10503.27932
7322	10502.3713
7323	10502.35619
7324	10501.39203
7325	10500.83847
7326	10500.22673
7327	10498.90545
7328	10498.87709
7329	10497.84768
7330	10496.76469
7331	10496.54593
7332	10495.20132
7333	10494.87978
7334	10493.84396
7335	10492.55618
7336	10491.87056
7337	10491.83735
7338	10491.81727
7339	10491.12791
7340	10491.1104
7341	10490.50052
7342	10489.8597
7343	10489.05706
7344	10489.01249
7345	10487.9075
7346	10487.88099
7347	10486.92213
7348	10486.89531
7349	10486.2958
7350	10485.5072
7351	10484.57697
7352	10484.12953
7353	10483.90783
7354	10482.3892
7355	10482.36771
7356	10481.39794
7357	10480.29701
7358	10480.27687
7359	10479.24332
7360	10478.55592
7361	10477.98518
7362	10477.50704
7363	10476.8703
7364	10476.11174
7365	10474.81512
7366	10474.12407
7367	10473.80771
7368	10473.04343
7369	10472.13113
7370	10472.11339
7371	10472.07813
7372	10471.29013
7373	10470.41542
7374	10469.36879
7375	10468.99905
7376	10468.56368
7377	10467.99683
7378	10467.14651
7379	10466.41042
7380	10466.33879
7381	10465.49728
7382	10464.29557
7383	10463.13822
7384	10463.11178
7385	10462.16662
7386	10462.08319
7387	10461.85623
7388	10461.24903
7389	10460.67937
7390	10459.63731
7391	10458.74967
7392	10458.73316
7393	10457.58088
7394	10456.16812
7395	10455.41159
7396	10454.60519
7397	10454.58907
7398	10454.00563
7399	10452.83027
7400	10452.80904
7401	10452.15186
7402	10451.50984
7403	10450.584
7404	10449.85315
7405	10449.03138
7406	10447.98932
7407	10447.2354
7408	10446.08651
7409	10446.05739
7410	10445.4393
7411	10445.15408
7412	10445.12388
7413	10445.09388
7414	10444.05545
7415	10443.05939
7416	10442.92196
7417	10442.86425
7418	10442.27435
7419	10440.62033
7420	10440.60549
7421	10440.58678
7422	10440.5682
7423	10439.79864
7424	10438.53862
7425	10437.98714
7426	10437.13113
7427	10436.29374
7428	10436.26964
7429	10436.09899
7430	10435.11525
7431	10434.6022
7432	10434.42669
7433	10433.38121
7434	10432.74822
7435	10432.71499
7436	10432.35427
7437	10431.57939
7438	10430.71188
7439	10430.69881
7440	10430.02438
7441	10429.03733
7442	10428.46193
7443	10428.42691
7444	10427.87571
7445	10427.3996
7446	10426.7691
7447	10426.61949
7448	10426.39614
7449	10426.03052
7450	10425.79644
7451	10424.97102
7452	10424.95298
7453	10424.21812
7454	10423.42081
7455	10422.87074
7456	10421.80623
7457	10420.96087
7458	10420.21424
7459	10420.19212
7460	10420.17695
7461	10419.28484
7462	10418.79498
7463	10417.46616
7464	10416.80224
7465	10416.43371
7466	10416.2446
7467	10415.78475
7468	10415.00809
7469	10413.93849
7470	10413.69393
7471	10412.97228
7472	10412.21659
7473	10411.51833
7474	10411.50529
7475	10410.7471
7476	10410.35854
7477	10409.75813
7478	10408.91337
7479	10408.72121
7480	10408.0405
7481	10407.12663
7482	10406.3314
7483	10405.01173
7484	10404.63742
7485	10404.58884
7486	10404.07619
7487	10402.72771
7488	10402.48398
7489	10402.29017
7490	10401.52189
7491	10401.00883
7492	10400.50892
7493	10400.49294
7494	10400.47475
7495	10399.00243
7496	10397.61287
7497	10396.86722
7498	10396.69488
7499	10396.22435
7500	10395.59146
7501	10394.69898
7502	10394.32105
7503	10394.30707
7504	10394.28141
7505	10393.66296
7506	10392.65638
7507	10392.22093
7508	10391.68498
7509	10390.70262
7510	10389.83329
7511	10388.91968
7512	10388.78244
7513	10388.76263
7514	10387.92865
7515	10387.57597
7516	10387.33812
7517	10386.40251
7518	10385.38758
7519	10384.44222
7520	10384.41148
7521	10384.09806
7522	10383.83649
7523	10383.33195
7524	10383.30709
7525	10382.65288
7526	10382.63516
7527	10382.52279
7528	10381.79401
7529	10381.43962
7530	10380.55124
7531	10380.1793
7532	10379.33382
7533	10378.85826
7534	10378.1534
7535	10377.66114
7536	10377.03828
7537	10375.85051
7538	10375.17621
7539	10373.53932
7540	10372.90282
7541	10371.39094
7542	10370.62005
7543	10369.96686
7544	10369.61314
7545	10369.59556
7546	10369.06645
7547	10369.05003
7548	10368.31217
7549	10367.7506
7550	10367.45758
7551	10367.44228
7552	10366.67363
7553	10365.59234
7554	10365.56919
7555	10365.54878
7556	10365.19063
7557	10364.55899
7558	10364.08918
7559	10363.16053
7560	10361.66857
7561	10360.95616
7562	10360.31942
7563	10359.47587
7564	10358.60053
7565	10357.53528
7566	10357.19223
7567	10356.86636
7568	10355.75135
7569	10354.38569
7570	10354.34748
7571	10353.90904
7572	10353.01433
7573	10352.39918
7574	10351.54591
7575	10351.53257
7576	10350.33696
7577	10349.87833
7578	10349.13251
7579	10349.12138
7580	10348.50609
7581	10347.97789
7582	10347.96188
7583	10347.46737
7584	10347.20274
7585	10346.52013
7586	10345.24346
7587	10344.57982
7588	10343.97214
7589	10343.80908
7590	10343.07463
7591	10343.06262
7592	10342.2466
7593	10341.49029
7594	10340.49837
7595	10339.66297
7596	10339.17167
7597	10338.62003
7598	10338.59856
7599	10338.40194
7600	10337.54805
7601	10336.86384
7602	10335.83438
7603	10335.10701
7604	10334.17238
7605	10333.24876
7606	10333.04397
7607	10331.94046
7608	10331.50983
7609	10330.4158
7610	10329.61963
7611	10328.51299
7612	10328.08992
7613	10327.61869
7614	10327.60569
7615	10327.31734
7616	10327.2946
7617	10326.36704
7618	10325.85365
7619	10324.84583
7620	10324.17818
7621	10323.79884
7622	10322.86801
7623	10322.2675
7624	10322.25208
7625	10321.87971
7626	10320.38629
7627	10319.41387
7628	10318.71434
7629	10317.74861
7630	10317.32311
7631	10316.13572
7632	10315.44814
7633	10314.96413
7634	10314.95115
7635	10314.33921
7636	10313.5967
7637	10313.18402
7638	10312.29996
7639	10311.56216
7640	10310.84617
7641	10310.8278
7642	10309.58923
7643	10308.82163
7644	10307.91463
7645	10307.15144
7646	10306.52202
7647	10305.565
7648	10304.91509
7649	10303.68778
7650	10302.97914
7651	10302.96365
7652	10302.40308
7653	10301.30073
7654	10300.82643
7655	10299.93743
7656	10299.22413
7657	10298.7369
7658	10297.33882
7659	10296.49172
7660	10296.01094
7661	10294.88794
7662	10293.43673
7663	10292.88508
7664	10292.0019
7665	10290.69553
7666	10289.85857
7667	10288.89846
7668	10287.66313
7669	10287.359
7670	10286.38572
7671	10285.43441
7672	10284.82902
7673	10284.21922
7674	10284.20926
7675	10284.1882
7676	10283.50109
7677	10282.8432
7678	10282.39668
7679	10281.81108
7680	10280.8543
7681	10280.51244
7682	10279.86733
7683	10279.42528
7684	10278.68311
7685	10278.00058
7686	10277.05963
7687	10276.31323
7688	10275.77255
7689	10274.77558
7690	10273.56552
7691	10273.54782
7692	10273.52501
7693	10272.42132
7694	10271.95455
7695	10271.33085
7696	10270.71772
7697	10270.1352
7698	10269.60375
7699	10269.33176
7700	10268.7206
7701	10267.8481
7702	10267.34334
7703	10267.32867
7704	10266.75889
7705	10266.74411
7706	10265.80329
7707	10265.08019
7708	10264.67956
7709	10264.45725
7710	10263.50253
7711	10263.17019
7712	10262.4828
7713	10262.32322
7714	10261.5186
7715	10260.88397
7716	10260.69074
7717	10260.03184
7718	10259.04098
7719	10257.5821
7720	10257.0673
7721	10255.87916
7722	10255.27274
7723	10254.21628
7724	10253.88394
7725	10253.3688
7726	10252.51989
7727	10251.48445
7728	10250.61294
7729	10250.52439
7730	10250.39494
7731	10250.3786
7732	10249.9108
7733	10249.1713
7734	10248.78794
7735	10248.60724
7736	10248.01298
7737	10247.15159
7738	10246.03286
7739	10244.78206
7740	10244.22667
7741	10243.81878
7742	10243.21563
7743	10242.49064
7744	10241.82211
7745	10240.95734
7746	10239.95102
7747	10239.58756
7748	10239.57355
7749	10238.90259
7750	10237.84658
7751	10237.38618
7752	10236.89972
7753	10236.88834
7754	10236.8688
7755	10236.19591
7756	10235.12595
7757	10234.25633
7758	10233.33268
7759	10233.31456
7760	10232.36647
7761	10231.35804
7762	10230.70867
7763	10229.73358
7764	10229.28928
7765	10228.86362
7766	10228.0072
7767	10226.94588
7768	10226.56997
7769	10225.30541
7770	10225.00514
7771	10224.22059
7772	10223.84697
7773	10223.46048
7774	10223.31475
7775	10222.26503
7776	10221.75282
7777	10221.04456
7778	10220.30469
7779	10219.41843
7780	10218.61424
7781	10218.06906
7782	10217.28774
7783	10216.95044
7784	10216.64989
7785	10215.53912
7786	10214.73546
7787	10213.79777
7788	10212.6743
7789	10212.20328
7790	10211.72565
7791	10211.02805
7792	10210.31968
7793	10209.6431
7794	10209.1608
7795	10208.9614
7796	10208.62872
7797	10208.18931
7798	10207.06362
7799	10206.50665
7800	10206.48979
7801	10205.57723
7802	10204.16086
7803	10203.3175
7804	10202.68332
7805	10201.57041
7806	10201.54664
7807	10201.12273
7808	10200.93109
7809	10200.9071
7810	10200.77054
7811	10200.55106
7812	10200.04749
7813	10199.40528
7814	10198.79649
7815	10198.24
7816	10196.94262
7817	10196.21559
7818	10196.1955
7819	10195.42017
7820	10194.66561
7821	10193.82512
7822	10193.09943
7823	10192.68109
7824	10192.03068
7825	10191.25218
7826	10190.89105
7827	10190.11555
7828	10189.13791
7829	10188.87826
7830	10188.14648
7831	10187.44022
7832	10186.2654
7833	10184.69696
7834	10184.28799
7835	10183.45881
7836	10182.52722
7837	10182.10817
7838	10181.61876
7839	10181.15037
7840	10180.42959
7841	10179.68982
7842	10179.01057
7843	10178.17746
7844	10177.3874
7845	10176.8917
7846	10176.09509
7847	10176.07147
7848	10175.47771
7849	10174.7308
7850	10174.11011
7851	10173.4502
7852	10172.65567
7853	10171.84067
7854	10170.84484
7855	10170.03146
7856	10168.92206
7857	10168.91086
7858	10168.15934
7859	10167.67914
7860	10167.26129
7861	10166.9362
7862	10166.40336
7863	10166.38807
7864	10165.76238
7865	10165.71338
7866	10165.20316
7867	10164.81267
7868	10164.23576
7869	10163.58892
7870	10163.45219
7871	10162.86606
7872	10162.11092
7873	10161.31205
7874	10160.60269
7875	10160.02346
7876	10159.48743
7877	10159.16924
7878	10158.81804
7879	10158.37512
7880	10157.72283
7881	10156.3975
7882	10155.75599
7883	10155.43552
7884	10154.3234
